,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Full_Address,lat,long
1435,1963556,"March 28, 2021",Ohio,Cleveland,5100 Pearl Rd,0,7,"5100 Pearl Rd, Cleveland Ohio",41.4202537,-81.7269976
1436,1964085,"March 28, 2021",Illinois,Chicago,I-57 and W 127th St,0,4,"I-57 and W 127th St, Chicago Illinois",41.663951,-87.623971
1437,1963598,"March 28, 2021",Maryland,Essex,1601 Middleborough Rd,5,1,"1601 Middleborough Rd, Essex Maryland",39.298023,-76.448496
1438,1964030,"March 28, 2021",Texas,San Antonio,2011 Dollarhide Ave,0,4,"2011 Dollarhide Ave, San Antonio Texas",29.36704312825833,-98.43819613703936
1439,1963052,"March 27, 2021",Illinois,Chicago,500  N Leamington Ave,0,4,"500  N Leamington Ave, Chicago Illinois",41.88944395,-87.7544739974741
1441,1962686,"March 27, 2021",Illinois,River Grove,Belmont Ave,1,3,"Belmont Ave, River Grove Illinois",41.937265,-87.8509007
1442,1962562,"March 26, 2021",Virginia,Virginia Beach,2000  Atlantic Ave,0,9,"2000  Atlantic Ave, Virginia Beach Virginia",36.8831427,-75.9862076
1443,1961753,"March 26, 2021",Illinois,Chicago,2515 W 79th St,1,7,"2515 W 79th St, Chicago Illinois",41.7495802,-87.7142574
1444,1964271,"March 26, 2021",Virginia,Norfolk,100  W Balview Ave,0,4,"100  W Balview Ave, Norfolk Virginia",36.952291,-76.252287
1445,1962890,"March 26, 2021",Tennessee,Memphis,500  Arrington Ave,3,2,"500  Arrington Ave, Memphis Tennessee",35.171933,-90.038906
1446,1962507,"March 26, 2021",Pennsylvania,Philadelphia,1080 N Delaware Ave,0,7,"1080 N Delaware Ave, Philadelphia Pennsylvania",39.9463243,-75.1484789
1448,1958652,"March 22, 2021",Colorado,Boulder,3600 Table Mesa Dr,10,1,"3600 Table Mesa Dr, Boulder Colorado",39.9834044,-105.2514653
1450,1957188,"March 20, 2021",Texas,Houston,10266 North Fwy,0,5,"10266 North Fwy, Houston Texas",29.807259038461535,-95.45631965384617
1451,1957226,"March 20, 2021",Texas,Dallas,10333 Technology Blvd,1,7,"10333 Technology Blvd, Dallas Texas",32.862967,-96.8971815
1452,1957252,"March 20, 2021",Pennsylvania,Philadelphia,4234 Germantown Ave,1,5,"4234 Germantown Ave, Philadelphia Pennsylvania",40.018931,-75.155721
1453,1956081,"March 18, 2021",Oregon,Gresham,750 E Powell Blvd,0,4,"750 E Powell Blvd, Gresham Oregon",45.49795648979592,-122.42315467346938
1454,1955948,"March 18, 2021",Louisiana,New Orleans,2400 Annette St,0,4,"2400 Annette St, New Orleans Louisiana",29.9814628,-90.0639979
1457,1954950,"March 16, 2021",Arizona,Phoenix,6215 W Elm St,4,1,"6215 W Elm St, Phoenix Arizona",33.506059278344175,-112.19129096977304
1458,1953309,"March 15, 2021",Indiana,Indianapolis,2300  N Harding St,1,4,"2300  N Harding St, Indianapolis Indiana",39.799571,-86.187655
1459,1952662,"March 14, 2021",Illinois,Chicago,2600  E 77th St,0,4,"2600  E 77th St, Chicago Illinois",41.755505,-87.561291
1460,1953202,"March 14, 2021",Florida,Tampa,10101 US-92,0,4,"10101 US-92, Tampa Florida",27.8916249,-82.5386671
1461,1952281,"March 14, 2021",Illinois,Chicago,6798  S South Chicago Ave,2,13,"6798  S South Chicago Ave, Chicago Illinois",41.7706736,-87.61289217195497
1462,1952151,"March 13, 2021",New York,Brooklyn,917 Flushing Ave,0,5,"917 Flushing Ave, Brooklyn New York",40.7022687,-73.9360786
1463,1951738,"March 13, 2021",Virginia,Richmond,5100  Richmond Henrico Tpke,2,4,"5100  Richmond Henrico Tpke, Richmond Virginia",37.5802757,-77.4251679
1465,1952161,"March 13, 2021",Indiana,Indianapolis,300  N Randolph St,4,1,"300  N Randolph St, Indianapolis Indiana",39.770934258064514,-86.12843312903226
1466,1951476,"March 12, 2021",North Carolina,Greensboro,100  Huffman St,1,3,"100  Huffman St, Greensboro North Carolina",36.074416,-79.764869
1467,1951383,"March 12, 2021",Texas,Austin,7408 Cameron Rd,0,4,"7408 Cameron Rd, Austin Texas",30.329705,-97.6906532292746
1469,1950471,"March 11, 2021",Pennsylvania,Philadelphia,1400  N 76th St,2,2,"1400  N 76th St, Philadelphia Pennsylvania",39.974181,-75.267321
1470,1949977,"March 10, 2021",Texas,Houston,6300 Ranchester Dr,3,1,"6300 Ranchester Dr, Houston Texas",29.709794,-95.545589
1472,1948470,"March 7, 2021",Mississippi,Edwards,607 Wallace Dr,0,4,"607 Wallace Dr, Edwards Mississippi",32.337678586082404,-90.59716011227133
1474,1945999,"March 6, 2021",North Carolina,Fayetteville,200  Shads Ford Blvd,1,4,"200  Shads Ford Blvd, Fayetteville North Carolina",35.079199070038364,-79.00590579243601
1475,1946991,"March 5, 2021",California,Compton,600  N Long Beach Blvd,1,4,"600  N Long Beach Blvd, Compton California",33.900194000000006,-118.2081384237288
1477,1943986,"March 3, 2021",Pennsylvania,Erie,2105 Buffalo Rd,2,3,"2105 Buffalo Rd, Erie Pennsylvania",42.1337736,-80.0295477
1478,1941382,"February 28, 2021",Ohio,Cincinnati,3600  Idlewild Ave,3,3,"3600  Idlewild Ave, Cincinnati Ohio",39.145059,-84.472689
1479,1941669,"February 28, 2021",Indiana,East Chicago,1205 W Chicago Ave,0,4,"1205 W Chicago Ave, East Chicago Indiana",41.62904309954115,-87.48655078569318
1480,1940791,"February 28, 2021",Delaware,Dover,21 S Little Creek Rd,0,4,"21 S Little Creek Rd, Dover Delaware",39.157444273777465,-75.50857079863682
1481,1941647,"February 28, 2021",South Carolina,Mccormick,437 Talbert Rd,0,4,"437 Talbert Rd, Mccormick South Carolina",33.90698068873631,-82.31178964312166
1482,1941444,"February 28, 2021",Louisiana,Shreveport,4914 Mansfield Rd,0,5,"4914 Mansfield Rd, Shreveport Louisiana",32.464475919333275,-93.77584512294816
1483,1941210,"February 28, 2021",Texas,Houston,13484 Northwest Fwy,0,4,"13484 Northwest Fwy, Houston Texas",29.8539111,-95.50911229360928
1485,1940190,"February 27, 2021",Mississippi,Pattison,Pattison-Tillman Rd,2,3,"Pattison-Tillman Rd, Pattison Mississippi",31.8861749,-90.8933006
1486,1939789,"February 26, 2021",Louisiana,Baton Rouge,4700  Paige St,0,4,"4700  Paige St, Baton Rouge Louisiana",30.516891,-91.14461
1487,1940069,"February 26, 2021",Texas,Houston,8708 Beechnut St,1,5,"8708 Beechnut St, Houston Texas",29.69074641610738,-95.5379271543624
1488,1939958,"February 26, 2021",California,San Diego,841 S 45th St,1,3,"841 S 45th St, San Diego California",32.697131,-117.097721
1489,1934704,"February 21, 2021",Missouri,Kennett,1615 1st St,1,4,"1615 1st St, Kennett Missouri",36.23673784693878,-90.037134
1491,1934225,"February 20, 2021",Pennsylvania,Norristown (East Norriton),2912 Swede Rd,1,4,"2912 Swede Rd, Norristown (East Norriton) Pennsylvania",40.1361336,-75.3309828
1492,1934077,"February 20, 2021",Louisiana,Metairie,6719 Airline Dr,3,2,"6719 Airline Dr, Metairie Louisiana",29.978223,-90.217086
1493,1933975,"February 20, 2021",Colorado,Grand Junction,1000  Teller Ave,1,3,"1000  Teller Ave, Grand Junction Colorado",39.075498,-108.555785
1494,1934181,"February 20, 2021",Illinois,Springfield,1100  S Grand Ave W,1,4,"1100  S Grand Ave W, Springfield Illinois",39.786826,-89.670569
1495,1932479,"February 18, 2021",Louisiana,Baton Rouge,2047 N Foster Dr,1,3,"2047 N Foster Dr, Baton Rouge Louisiana",30.46731432496285,-91.13962002204524
1496,1931288,"February 17, 2021",Pennsylvania,Philadelphia,5597 Old York Rd,0,8,"5597 Old York Rd, Philadelphia Pennsylvania",40.035829783987545,-75.14458161967197
1497,1930463,"February 16, 2021",Florida,Saint Petersburg,2968 Emerson Ave S,3,1,"2968 Emerson Ave S, Saint Petersburg Florida",27.76558706122449,-82.6734299387755
1499,1928594,"February 13, 2021",Indiana,Indianapolis,3800  N Sherman Dr,0,4,"3800  N Sherman Dr, Indianapolis Indiana",39.825785,-86.102822
1500,1928149,"February 13, 2021",California,Oakland,1000  Washington St,0,6,"1000  Washington St, Oakland California",37.7961316,-122.2778448
1501,1928205,"February 13, 2021",North Carolina,Cary,101 Reed St,1,3,"101 Reed St, Cary North Carolina",35.789834,-78.762283
1502,1926742,"February 11, 2021",Georgia,Columbus,2001 South Lumpkin Rd,1,4,"2001 South Lumpkin Rd, Columbus Georgia",32.416777544613296,-84.95092714041353
1503,1926701,"February 10, 2021",Georgia,Atlanta,62 Harwell Rd NW,0,4,"62 Harwell Rd NW, Atlanta Georgia",33.753874,-84.49395596600841
1504,1924892,"February 9, 2021",Texas,Houston,945 W Little York Rd,0,4,"945 W Little York Rd, Houston Texas",29.8658135,-95.4850069
1506,1921939,"February 6, 2021",Tennessee,Murfreesboro,Ewing Blvd and West St,1,4,"Ewing Blvd and West St, Murfreesboro Tennessee",35.8494958,-86.3753997
1507,1923786,"February 6, 2021",Louisiana,Thibodaux,1100  Tiger Dr,0,4,"1100  Tiger Dr, Thibodaux Louisiana",29.784395,-90.838508
1508,1921768,"February 6, 2021",Illinois,Bloomingdale,250 W Schick Rd,1,5,"250 W Schick Rd, Bloomingdale Illinois",41.9512679,-88.0971372
1510,1921641,"February 5, 2021",Pennsylvania,Mohnton,360 E Wyomissing Ave,1,3,"360 E Wyomissing Ave, Mohnton Pennsylvania",40.29188475,-75.9782999751105
1512,1920771,"February 4, 2021",North Carolina,High Point,2912 W English Rd,2,3,"2912 W English Rd, High Point North Carolina",35.930458,-80.042946
1513,1919696,"February 3, 2021",Colorado,Oak Creek,200  Wild Hogg Dr,3,2,"200  Wild Hogg Dr, Oak Creek Colorado",40.2784385,-106.9564388
1514,1919399,"February 3, 2021",Tennessee,Memphis,800  Olympic St,1,3,"800  Olympic St, Memphis Tennessee",35.160982,-90.016197
1516,1917909,"February 2, 2021",Oklahoma,Muskogee,903 Indiana St,6,1,"903 Indiana St, Muskogee Oklahoma",35.72987204407207,-95.34785313991102
1517,1917661,"February 1, 2021",New York,Rochester,400  Lyell Avenue,1,3,"400  Lyell Avenue, Rochester New York",43.164711,-77.636878
1518,1916374,"January 30, 2021",New York,Albany,200  Central Ave,1,4,"200  Central Ave, Albany New York",42.6620008,-73.769619
1519,1914798,"January 29, 2021",Pennsylvania,Mc Kees Rocks (Mckees Rocks),824 Island Ave,2,3,"824 Island Ave, Mc Kees Rocks (Mckees Rocks) Pennsylvania",40.47393724196018,-80.06340653874426
1520,1914942,"January 28, 2021",Michigan,Flint,1900  Tebo St,1,4,"1900  Tebo St, Flint Michigan",43.007421,-83.646332
1521,1913708,"January 27, 2021",California,Santa Ana,1614 S Standard Ave,0,4,"1614 S Standard Ave, Santa Ana California",33.726083,-117.856885
1522,1911026,"January 25, 2021",District of Columbia,Washington,1406 Good Hope Rd SE,1,4,"1406 Good Hope Rd SE, Washington District of Columbia",38.86687185,-76.98482842277113
1523,1910136,"January 24, 2021",Indiana,Indianapolis,3540 Adams St,5,1,"3540 Adams St, Indianapolis Indiana",39.82071580808081,-86.10849536363637
1527,1905423,"January 18, 2021",Pennsylvania,Tobyhanna,960 PA-196,0,4,"960 PA-196, Tobyhanna Pennsylvania",41.1646641,-75.35750896627871
1528,1904063,"January 17, 2021",Arizona,Phoenix,2340 W Northern Ave,0,5,"2340 W Northern Ave, Phoenix Arizona",33.55320185714286,-112.10903428571427
1529,1904036,"January 17, 2021",Arizona,Phoenix,2236 E University Dr,1,6,"2236 E University Dr, Phoenix Arizona",33.424032316545734,-112.03384649541728
1530,1905360,"January 16, 2021",Illinois,Kankakee,600  N Evergreen Ave,0,5,"600  N Evergreen Ave, Kankakee Illinois",41.125635,-87.851352
1531,1903058,"January 15, 2021",Pennsylvania,Philadelphia,5000  N 10th St,0,4,"5000  N 10th St, Philadelphia Pennsylvania",40.02838,-75.140059
1532,1899819,"January 11, 2021",Florida,Miami,2491 NE 58th St,0,4,"2491 NE 58th St, Miami Florida",25.8293269,-80.183095
1533,1898261,"January 9, 2021",Illinois,Evanston,100 Asbury Ave,6,2,"100 Asbury Ave, Evanston Illinois",42.0198459,-87.6905259405659
1535,1896774,"January 7, 2021",District of Columbia,Washington,1300  Columbia Rd NW,0,5,"1300  Columbia Rd NW, Washington District of Columbia",38.9274452,-77.0300322239827
1536,1896384,"January 6, 2021",Texas,Livingston,201 Maple Ln,2,2,"201 Maple Ln, Livingston Texas",30.6931598,-94.928448
1538,1894822,"January 4, 2021",Louisiana,New Orleans,1600  N Galvez St,0,4,"1600  N Galvez St, New Orleans Louisiana",29.975749,-90.069951
1542,1893327,"January 3, 2021",Texas,Houston,2900 Travis St,1,4,"2900 Travis St, Houston Texas",29.7436386,-95.3771975
1543,1893754,"January 3, 2021",Florida,Miami,3632 NW 25th Ave,0,6,"3632 NW 25th Ave, Miami Florida",25.809512897959184,-80.23828581632652
1544,1893601,"January 3, 2021",Louisiana,Shreveport,6900  Jewella Ave,2,3,"6900  Jewella Ave, Shreveport Louisiana",32.443030361204016,-93.7975196722408
1545,1893877,"January 3, 2021",California,Santa Barbara,1200  Liberty St,2,2,"1200  Liberty St, Santa Barbara California",34.421619,-119.670888
1546,1893744,"January 3, 2021",Florida,Miami,10525 NW 24th Ave,0,8,"10525 NW 24th Ave, Miami Florida",25.8712413,-80.2382308
1547,1892114,"January 1, 2021",Iowa,Sioux City,2637 S Walker St,1,4,"2637 S Walker St, Sioux City Iowa",42.462977157894734,-96.33166884210527
1548,1892034,"January 1, 2021",Arkansas,Fort Smith,3211 Towson Ave,0,7,"3211 Towson Ave, Fort Smith Arkansas",35.353577265822786,-94.42203451898736
1549,1892704,"January 1, 2021",Texas,Amarillo,2650 Dumas Dr,1,3,"2650 Dumas Dr, Amarillo Texas",35.24087693805399,-101.83087625516222
1550,1891720,"January 1, 2021",Illinois,Galesburg,1000  Monroe St,0,4,"1000  Monroe St, Galesburg Illinois",40.95933,-90.381831
